Unnamed: 0,HGNC,Ensembl_ID,pathway_id,pathway_name,KEGG_ID,Level_0,Level_1,Level_2,Level_3,Level_4
7193,USH1C,ENSG00000006611,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,10083,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 10083 (USH1C),,
7194,USH1G,ENSG00000182040,R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,124590,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 124590 (USH1G),,
7195,USH2A,ENSG00000042781,,,7399,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 7399 (USH2A),,
7196,USHBP1,ENSG00000130307,,,83878,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 83878 (USHBP1),,
7197,USP4,ENSG00000114316,R-HSA-5357905,Regulation of TNFR1 signaling,84101,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84101 (USP44),,
7198,USP6,ENSG00000129204,,,133039968,0: 09182 Protein families: genetic information processing,1: 03036 Chromosome and associated proteins [BR:hsa03036],2: 133039968 (POC1B-DUSP6),,
7199,USP6NL,ENSG00000148429,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,9712,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 9712 (USP6NL),,
7200,USP7,ENSG00000187555,R-HSA-6781823,Formation of TC-NER Pre-Incision Complex,1849,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 1849 (DUSP7),,
7201,USP8,ENSG00000138592,R-HSA-4641263,Regulation of FZD by ubiquitination,1850,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 1850 (DUSP8),,
7202,USP9X,ENSG00000124486,R-HSA-9033241,Peroxisomal protein import,8239,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 8239 (USP9X),,
7203,USP9Y,ENSG00000114374,,,8287,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 8287 (USP9Y),,
7204,USP10,ENSG00000170832,R-HSA-5689880,Ub-specific processing proteases,84669,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84669 (USP32),,
7205,USP13,ENSG00000058056,R-HSA-8948751,Regulation of PTEN stability and activity,8975,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 8975 (USP13),,
7206,USP14,ENSG00000101557,R-HSA-9758274,Regulation of NF-kappa B signaling,11072,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 11072 (DUSP14),,
7207,USP15,ENSG00000135655,R-HSA-5689880,Ub-specific processing proteases,128853,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 128853 (DUSP15),,
7208,USP16,ENSG00000143258,R-HSA-5689880,Ub-specific processing proteases,27005,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 27005 (USP21),,
7209,USP17L2,ENSG00000223443,R-HSA-9648002,RAS processing,728379,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 728379 (USP17L26),,
7210,USP17L5,ENSG00000227140,R-HSA-5689880,Ub-specific processing proteases,728386,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 728386 (USP17L5),,
7211,USP17L18,ENSG00000250844,R-HSA-5689880,Ub-specific processing proteases,100287364,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 100287364 (USP17L18),,
7212,USP17L22,ENSG00000248933,R-HSA-5689880,Ub-specific processing proteases,100287513,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 100287513 (USP17L22),,
7213,USP17L26,ENSG00000229579,R-HSA-5689880,Ub-specific processing proteases,728379,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 728379 (USP17L26),,
7214,USP18,ENSG00000184979,R-HSA-9758274,Regulation of NF-kappa B signaling,11274,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 11274 (USP18),,
7215,USP21,ENSG00000155313,R-HSA-5357905,Regulation of TNFR1 signaling,27005,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 27005 (USP21),,
7216,USP25,ENSG00000155313,R-HSA-5689880,Ub-specific processing proteases,54935,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 54935 (DUSP23),,
7217,USP26,ENSG00000134588,R-HSA-5689880,Ub-specific processing proteases,78986,0: 09181 Protein families: metabolism,1: 01009 Protein phosphatases and associated proteins [BR:hsa01009],2: 78986 (DUSP26),,
7218,USP28,ENSG00000048028,R-HSA-5689880,Ub-specific processing proteases,57646,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 57646 (USP28),,
7219,USP29,ENSG00000131864,,,57663,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 57663 (USP29),,
7220,USP31,ENSG00000103404,R-HSA-5689880,Ub-specific processing proteases,84196,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84196 (USP48),,
7221,USP32,ENSG00000170832,,,84669,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84669 (USP32),,
7222,USP33,ENSG00000077254,R-HSA-5689880,Ub-specific processing proteases,23032,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 23032 (USP33),,
7223,USP34,ENSG00000115464,R-HSA-5689880,Ub-specific processing proteases,9736,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 9736 (USP34),,
7224,USP36,ENSG00000055483,,,57602,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 57602 (USP36),,
7225,USP37,ENSG00000135913,R-HSA-5689880,Ub-specific processing proteases,57695,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 57695 (USP37),,
7226,USP39,ENSG00000168883,R-HSA-72163,mRNA Splicing - Major Pathway,10713,0: 09182 Protein families: genetic information processing,1: 03041 Spliceosome [BR:hsa03041],2: 10713 (USP39),,
7227,USP40,ENSG00000085982,,,55230,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 55230 (USP40),,
7228,USP42,ENSG00000106346,R-HSA-5689880,Ub-specific processing proteases,84132,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84132 (USP42),,
7229,USP43,ENSG00000154914,R-HSA-5656169,Termination of translesion DNA synthesis,124739,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 124739 (USP43),,
7230,USP44,ENSG00000136014,R-HSA-5689880,Ub-specific processing proteases,84101,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84101 (USP44),,
7231,USP47,ENSG00000170242,R-HSA-5689880,Ub-specific processing proteases,55031,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 55031 (USP47),,
7232,USP48,ENSG00000090686,R-HSA-5689880,Ub-specific processing proteases,84196,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 84196 (USP48),,
7233,USP51,ENSG00000247746,,,158880,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 158880 (USP51),,
7234,USP54,ENSG00000166348,,,159195,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 159195 (USP54),,
7235,USPL1,ENSG00000132952,,,10208,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 10208 (USPL1),,
7236,UTP18,ENSG00000011260,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,51096,0: 09182 Protein families: genetic information processing,1: 03009 Ribosome biogenesis [BR:hsa03009],2: 51096 (UTP18),,
7237,UTP20,ENSG00000120800,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,27340,0: 09182 Protein families: genetic information processing,1: 03009 Ribosome biogenesis [BR:hsa03009],2: 27340 (UTP20),,
7238,UTRN,ENSG00000152818,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination,7402,0: 09183 Protein families: signaling and cellular processes,1: 04812 Cytoskeleton proteins [BR:hsa04812],2: 7402 (UTRN),,
7239,UTY,ENSG00000183878,R-HSA-3214842,HDMs demethylate histones,35,,,,,
7240,UVRAG,ENSG00000198382,R-HSA-1632852,Macroautophagy,7405,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 7405 (UVRAG),,
7241,UVSSA,ENSG00000163945,R-HSA-6782135,Dual incision in TC-NER,57654,0: 09182 Protein families: genetic information processing,1: 03400 DNA repair and recombination proteins [BR:hsa03400],2: 57654 (UVSSA),,
7242,VAMP5,ENSG00000168899,,,10791,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 10791 (VAMP5),,
7243,VARS2,ENSG00000137411,R-HSA-379716,Cytosolic tRNA aminoacylation,57176,0: 09181 Protein families: metabolism,1: 01007 Amino acid related enzymes [BR:hsa01007],2: 57176 (VARS2),,
7244,VASN,ENSG00000168140,,,114990,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 114990 (VASN),,
7245,VASP,ENSG00000125753,R-HSA-446353,Cell-extracellular matrix interactions,7408,0: 09183 Protein families: signaling and cellular processes,1: 04812 Cytoskeleton proteins [BR:hsa04812],2: 7408 (VASP),,
7246,VAT1,ENSG00000036565,R-HSA-6798695,Neutrophil degranulation,6570,0: 09183 Protein families: signaling and cellular processes,1: 02000 Transporters [BR:hsa02000],2: 6570 (SLC18A1),,
7247,VAV1,ENSG00000141968,R-HSA-9664422,FCGR3A-mediated phagocytosis,7409,,,,,
7248,VAV2,ENSG00000160293,R-HSA-9013026,RHOB GTPase cycle,7410,,,,,
7249,VAV3,ENSG00000134215,R-HSA-8980692,RHOA GTPase cycle,10451,,,,,
7250,VCAM1,ENSG00000162692,R-HSA-216083,Integrin cell surface interactions,7412,0: 09183 Protein families: signaling and cellular processes,1: 04090 CD molecules [BR:hsa04090],2: 7412 (VCAM1),,
7251,VCAN,ENSG00000038427,R-HSA-2022923,Dermatan sulfate biosynthesis,1462,0: 09183 Protein families: signaling and cellular processes,1: 00535 Proteoglycans [BR:hsa00535],2: 1462 (VCAN),,
7252,VCL,ENSG00000035403,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells,2121,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 2121 (EVC),,
7253,VCP,ENSG00000165280,R-HSA-5678895,Defective CFTR causes cystic fibrosis,80124,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 80124 (VCPIP1),,
7254,VCX,ENSG00000182583,,,51480,,,,,
7255,VCX3B,ENSG00000205642,,,425054,,,,,
7256,VDAC2,ENSG00000165637,R-HSA-5689880,Ub-specific processing proteases,7417,0: 09182 Protein families: genetic information processing,1: 03029 Mitochondrial biogenesis [BR:hsa03029],2: 7417 (VDAC2),,
7257,VEGFA,ENSG00000112715,R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,7422,0: 09183 Protein families: signaling and cellular processes,1: 04052 Cytokines and neuropeptides [BR:hsa04052],2: 7422 (VEGFA),,
7258,VEPH1,ENSG00000197415,,,79674,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 79674 (VEPH1),,
7259,VGLL1,ENSG00000102243,,,51442,,,,,
7260,VGLL3,ENSG00000206538,,,389136,,,,,
7261,VHL,ENSG00000134086,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,10168,0: 09182 Protein families: genetic information processing,1: 03000 Transcription factors [BR:hsa03000],2: 10168 (ZNF197),,
7262,VILL,ENSG00000136059,,,7429,0: 09183 Protein families: signaling and cellular processes,1: 04812 Cytoskeleton proteins [BR:hsa04812],2: 7429 (VIL1),,
7263,VIP,ENSG00000160111,R-HSA-420092,Glucagon-type ligand receptors,7434,0: 09183 Protein families: signaling and cellular processes,1: 04030 G protein-coupled receptors [BR:hsa04030],2: 7434 (VIPR2),,
7264,VIPR2,ENSG00000106018,R-HSA-420092,Glucagon-type ligand receptors,7434,0: 09183 Protein families: signaling and cellular processes,1: 04030 G protein-coupled receptors [BR:hsa04030],2: 7434 (VIPR2),,
7265,VIT,ENSG00000205221,,,10267,0: 09183 Protein families: signaling and cellular processes,1: 04030 G protein-coupled receptors [BR:hsa04030],2: 10267 (RAMP1),,
7266,VMA21,ENSG00000160131,,,8992,,,,,
7267,VN1R2,ENSG00000196131,,,317701,0: 09183 Protein families: signaling and cellular processes,1: 04030 G protein-coupled receptors [BR:hsa04030],2: 317701 (VN1R2),,
7268,VN1R4,ENSG00000228567,,,317703,0: 09183 Protein families: signaling and cellular processes,1: 04030 G protein-coupled receptors [BR:hsa04030],2: 317703 (VN1R4),,
7269,VNN1,ENSG00000112299,R-HSA-6798695,Neutrophil degranulation,8876,,,,,
7270,VOPP1,ENSG00000154978,,,81552,,,,,
7271,VPS8,ENSG00000156931,,,23355,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 23355 (VPS8),,
7272,VPS9D1,ENSG00000075399,,,9605,,,,,
7273,VPS11,ENSG00000160695,R-HSA-9754560,SARS-CoV-2 modulates autophagy,55823,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 55823 (VPS11),,
7274,VPS13A,ENSG00000197969,,,7504,0: 09183 Protein families: signaling and cellular processes,1: 02000 Transporters [BR:hsa02000],2: 7504 (XK),,
7275,VPS13B,ENSG00000132549,,,157680,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 157680 (VPS13B),,
7276,VPS13C,ENSG00000129003,,,54832,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 54832 (VPS13C),,
7277,VPS13D,ENSG00000048707,,,55187,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 55187 (VPS13D),,
7278,VPS16,ENSG00000215305,R-HSA-9754560,SARS-CoV-2 modulates autophagy,64601,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 64601 (VPS16),,
7279,VPS33A,ENSG00000139719,R-HSA-9754560,SARS-CoV-2 modulates autophagy,65082,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 65082 (VPS33A),,
7280,VPS36,ENSG00000136100,R-HSA-9610379,HCMV Late Events,51028,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 51028 (VPS36),,
7281,VPS41,ENSG00000006715,R-HSA-9754560,SARS-CoV-2 modulates autophagy,27072,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 27072 (VPS41),,
7282,VPS50,ENSG00000004766,,,55610,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 55610 (VPS50),,
7283,VPS52,ENSG00000223501,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,6293,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 6293 (VPS52),,
7284,VPS54,ENSG00000143952,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,55610,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 55610 (VPS50),,
7285,VRTN,ENSG00000133980,,,55237,,,,,
7286,VSIG4,ENSG00000155659,,,11326,,,,,
7287,VSIG8,ENSG00000243284,,,391123,,,,,
7288,VSIG10L,ENSG00000186806,,,147645,,,,,
7289,VSTM1,ENSG00000189068,,,284415,,,,,
7290,VSTM2L,ENSG00000132821,,,128434,,,,,
7291,VSTM4,ENSG00000165633,,,196740,,,,,
7292,VTI1A,ENSG00000151532,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,143187,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 143187 (VTI1A),,
7293,VWA3A,ENSG00000175267,,,146177,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 146177 (VWA3A),,
7294,VWA3B,ENSG00000168658,,,200403,0: 09183 Protein families: signaling and cellular processes,1: 03037 Cilium and associated proteins [BR:hsa03037],2: 200403 (VWA3B),,
7295,VWA5A,ENSG00000110002,,,4013,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 4013 (VWA5A),,
7296,VWA5B1,ENSG00000158816,,,127731,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 127731 (VWA5B1),,
7297,VWA5B2,ENSG00000145198,,,90113,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 90113 (VWA5B2),,
7298,VWA8,ENSG00000102763,,,23078,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 23078 (VWA8),,
7299,VWCE,ENSG00000167992,,,220001,0: 09183 Protein families: signaling and cellular processes,1: 04990 Domain-containing proteins not elsewhere classified [BR:hsa04990],2: 220001 (VWCE),,
7300,VWDE,ENSG00000146530,,,221806,,,,,
7301,VWF,ENSG00000110799,R-HSA-75892,Platelet Adhesion to exposed collagen,11093,0: 09181 Protein families: metabolism,1: 01002 Peptidases and inhibitors [BR:hsa01002],2: 11093 (ADAMTS13),,
7302,WAC,ENSG00000095787,R-HSA-8866654,E3 ubiquitin ligases ubiquitinate target proteins,51322,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 51322 (WAC),,
7303,WAPL,ENSG00000062650,R-HSA-2468052,Establishment of Sister Chromatid Cohesion,23063,0: 09182 Protein families: genetic information processing,1: 03036 Chromosome and associated proteins [BR:hsa03036],2: 23063 (WAPL),,
7304,WAS,ENSG00000015285,R-HSA-9664422,FCGR3A-mediated phagocytosis,124908102,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 124908102 (WASH),,
7305,WASHC1,ENSG00000181404,,,100287171,0: 09182 Protein families: genetic information processing,1: 04131 Membrane trafficking [BR:hsa04131],2: 100287171 (WASHC1),,
